"field_date","site_reach","site","reach","estimator","transect","orientation","depth_cm","green_algae","Microcoleus","Anabaena_Cylindrospermum","bare_biofilm","other_N_fixers","Micro_pres","Ana_Cyl_pres","riffle_rapid"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",30,"75%","35",5,0,0,95,0,"n","n","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",45,"25%","42",0,0,0,100,0,"n","y","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",60,"50%","3",63,15,15,7,0,"y","y","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",75,"75%","19",20,0,20,60,0,"y","y","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",90,"25%","24",28,35,35,2,0,"y","y","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",105,"50%","26",20,32,32,14,2,"y","y","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",120,"75%","23",0,0,0,100,0,"y","y","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",135,"25%","53",26,36,36,2,0,"y","y","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",150,"50%","59",1,24,24,51,0,"y","y","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",0,"50%","32",1,0,0,99,0,"y","n","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",15,"75%","47",2,0,0,98,0,"n","n","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",30,"25%","50",0,0,0,100,0,"n","n","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",45,"50%","43",0,0,0,100,0,"n","y","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",60,"75%","12",80,0,10,5,5,"y","y","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",75,"25%","27",60,20,15,5,0,"y","y","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",90,"50%","41",75,10,5,5,5,"y","y","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",105,"75%","31",0,0,0,98,2,"y","y","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",120,"25%","76",83,5,10,2,0,"y","y","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",135,"50%","54",0,0,0,95,5,"y","y","n"
"2023-08-22","SFE-M-4","SFE-M","4","TAE",150,"75%","32",0,0,0,85,15,"y","y","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",0,"25%","55",0,0,0,100,0,"y","n","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",15,"50%","25",0,0,0,100,0,"n","n","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",30,"75%","35",1,0,0,99,0,"n","n","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",45,"25%","50",0,0,0,100,0,"n","n","y"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",60,"50%","18",97,0,0,2,1,"n","n","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",75,"75%","21",91,0,2,2,5,"n","y","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",90,"25%","50",97,0,0,1,2,"n","n","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",105,"50%","63",5,0,0,80,15,"n","n","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",120,"75%","32",0,0,0,85,15,"n","n","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",135,"25%","75",5,0,0,85,10,"n","n","n"
"2023-08-28","SFE-M-4","SFE-M","4","TAE",150,"50%","67",0,0,0,95,5,"n","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",0,"50%","29",0,0,0,100,0,"y","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",15,"75%","46",1,0,0,99,0,"n","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",30,"25%","42",0,0,0,100,0,"n","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",45,"50%","44",3,0,0,97,0,"n","n","y"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",60,"75%","13",85,0,0,10,5,"n","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",75,"25%","13",70,0,0,30,0,"n","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",90,"50%","37",5,0,0,87,8,"n","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",105,"75%","25",0,0,0,97,3,"n","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",120,"25%","67",5,0,0,85,10,"n","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",135,"50%","53",0,0,0,97,3,"n","n","n"
"2023-09-04","SFE-M-4","SFE-M","4","TAE",150,"75%","22",0,0,0,96,4,"n","n","n"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",0,"75%","24",0,0,0,100,0,"y","n","y"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",15,"25%","51",2,5,0,93,0,"y","n","n"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",30,"50%","34",0,0,0,100,0,"n","n","n"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",45,"75%","32",0,0,0,100,0,"n","n","y"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",60,"25%","12",0,0,0,100,0,"n","n","n"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",75,"50%","22",83,0,0,15,2,"n","n","n"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",90,"75%","26",94,0,0,0,6,"n","n","n"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",105,"25%","73",0,0,0,95,5,"n","n","n"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",120,"50%","54",0,0,0,92,8,"n","n","n"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",135,"75%","19",0,0,0,95,5,"n","n","n"
"2023-09-12","SFE-M-4","SFE-M","4","TAE",150,"25%","70",0,0,0,100,0,"n","n","n"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",0,"75%","16",1,0,0,99,0,"y","n","y"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",15,"25%","51",2,6,0,92,0,"y","n","y"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",30,"50%","32",0,0,0,100,0,"n","n","y"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",45,"75%","20",0,0,0,100,0,"n","n","y"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",60,"25%","13",0,0,0,100,0,"n","n","n"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",75,"50%","19",0,0,0,97,3,"n","n","n"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",90,"75%","27",0,0,0,95,5,"n","n","n"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",105,"25%","70",2,0,0,95,3,"n","n","n"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",120,"50%","51",0,0,1,92,7,"n","y","n"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",135,"75%","25",0,0,0,90,10,"n","n","n"
"2023-09-18","SFE-M-4","SFE-M","4","TAE",150,"25%","70",0,0,1,98,1,"n","y","n"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",0,"25%","35",0,0,0,100,0,"y","n","y"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",15,"50%","36",0,0,0,100,0,"y","n","y"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",30,"75%","28",0,0,0,100,0,"y","n","n"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",45,"25%","39",0,0,0,100,0,"y","n","n"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",60,"50%","5",1,0,0,99,0,"n","n","n"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",75,"75%","14",0,0,0,92,8,"n","n","n"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",90,"25%","35",0,0,0,100,0,"n","n","n"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",105,"50%","53",0,0,0,90,10,"n","n","n"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",120,"75%","28",0,0,1,97,2,"n","y","n"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",135,"25%","65",1,0,0,89,10,"n","n","n"
"2023-09-24","SFE-M-4","SFE-M","4","TAE",150,"50%","69",0,0,0,92,8,"n","n","n"
"2023-06-28","SAL-1S","SAL","1S","JZ",0,"RB","21",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-1S","SAL","1S","JZ",15,"RB","42",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-1S","SAL","1S","JZ",30,"RB","33",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-1S","SAL","1S","JZ",45,"RB","25",0,0,0,100,0,"n","n","y"
"2023-06-28","SAL-1S","SAL","1S","JZ",60,"RB","29",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-1S","SAL","1S","JZ",75,"RB","22",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-1S","SAL","1S","JZ",90,"RB","40",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-1S","SAL","1S","JZ",105,"RB","15",0,0,0,100,0,"n","n","y"
"2023-06-28","SAL-1S","SAL","1S","JZ",120,"RB","25",0,0,0,100,0,"n","n","y"
"2023-06-28","SAL-1S","SAL","1S","JZ",135,"RB","36",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-1S","SAL","1S","JZ",150,"RB","38",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-1S","SAL","1S","JZ",0,"RB","47",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-1S","SAL","1S","JZ",15,"RB","31",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-1S","SAL","1S","JZ",30,"RB","39",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-1S","SAL","1S","JZ",45,"RB","33",0,4,0,96,0,"y","n","y"
"2023-07-13","SAL-1S","SAL","1S","JZ",60,"RB","31",0,3,0,97,0,"y","n","n"
"2023-07-13","SAL-1S","SAL","1S","JZ",75,"RB","56",0,6,0,94,0,"y","n","n"
"2023-07-13","SAL-1S","SAL","1S","JZ",90,"RB","40",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-1S","SAL","1S","JZ",105,"RB","35",0,0,0,100,0,"y","n","n"
"2023-07-13","SAL-1S","SAL","1S","JZ",120,"RB","30",0,7,0,93,0,"y","n","y"
"2023-07-13","SAL-1S","SAL","1S","JZ",135,"RB","36",0,6,0,94,0,"y","n","n"
"2023-07-13","SAL-1S","SAL","1S","JZ",150,"RB","24",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-1S","SAL","1S","JZ",0,"RB","56",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-1S","SAL","1S","JZ",15,"RB","18",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-1S","SAL","1S","JZ",30,"RB","63",0,7,0,93,0,"y","n","n"
"2023-07-27","SAL-1S","SAL","1S","JZ",45,"RB","23",0,7,0,93,0,"y","n","y"
"2023-07-27","SAL-1S","SAL","1S","JZ",60,"RB","45",0,30,0,70,0,"y","n","n"
"2023-07-27","SAL-1S","SAL","1S","JZ",75,"RB","51",0,5,0,95,0,"y","n","n"
"2023-07-27","SAL-1S","SAL","1S","JZ",90,"RB","36",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-1S","SAL","1S","JZ",105,"RB","37",0,0,0,100,0,"y","n","n"
"2023-07-27","SAL-1S","SAL","1S","JZ",120,"RB","22",0,20,0,80,0,"y","n","y"
"2023-07-27","SAL-1S","SAL","1S","JZ",135,"RB","32",0,20,0,80,0,"y","n","n"
"2023-07-27","SAL-1S","SAL","1S","JZ",150,"RB","46",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",0,"RB","43",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",15,"RB","31",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",30,"RB","25",0,0,0,100,0,"y","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",45,"RB","56",0,20,0,80,0,"y","n","y"
"2023-08-10","SAL-1S","SAL","1S","JZ",60,"RB","34",0,20,0,80,0,"y","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",75,"RB","38",0,25,0,75,0,"y","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",90,"RB","35",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",105,"RB","40",0,15,0,85,0,"y","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",120,"RB","22",0,75,0,25,0,"y","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",135,"RB","23",3,25,0,72,0,"y","n","n"
"2023-08-10","SAL-1S","SAL","1S","JZ",150,"RB","50",0,0,0,100,0,"y","n","n"
"2023-06-28","SAL-2","SAL","2","TAE",0,"LB","20",0,0,0,100,0,"n","n","y"
"2023-06-28","SAL-2","SAL","2","TAE",15,"LB","14",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-2","SAL","2","TAE",30,"LB","14",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-2","SAL","2","TAE",45,"LB","15",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-2","SAL","2","TAE",60,"LB","34",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-2","SAL","2","TAE",75,"LB","19",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-2","SAL","2","TAE",90,"LB","25",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-2","SAL","2","TAE",105,"LB","10",0,0,0,100,0,"n","n","y"
"2023-06-28","SAL-2","SAL","2","TAE",120,"LB","15",0,0,0,100,0,"n","n","y"
"2023-06-28","SAL-2","SAL","2","TAE",135,"LB","35",0,0,0,100,0,"n","n","y"
"2023-06-28","SAL-2","SAL","2","TAE",150,"LB","39",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-2","SAL","2","TAE",0,"LB","17",0,6,0,94,0,"y","n","y"
"2023-07-13","SAL-2","SAL","2","TAE",15,"LB","25",0,7,0,93,0,"y","n","n"
"2023-07-13","SAL-2","SAL","2","TAE",30,"LB","32",0,0,0,100,0,"y","n","n"
"2023-07-13","SAL-2","SAL","2","TAE",45,"LB","20",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-2","SAL","2","TAE",60,"LB","25",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-2","SAL","2","TAE",75,"LB","10",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-2","SAL","2","TAE",90,"LB","54",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-2","SAL","2","TAE",105,"LB","15",10,0,0,90,0,"n","n","y"
"2023-07-13","SAL-2","SAL","2","TAE",120,"LB","20",0,1,0,99,0,"y","n","y"
"2023-07-13","SAL-2","SAL","2","TAE",135,"LB","23",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-2","SAL","2","TAE",150,"LB","44",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-2","SAL","2","TAE",0,"LB","19",0,20,0,80,0,"y","n","y"
"2023-07-27","SAL-2","SAL","2","TAE",15,"LB","27",0,0,0,100,0,"y","n","n"
"2023-07-27","SAL-2","SAL","2","TAE",30,"LB","25",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-2","SAL","2","TAE",45,"LB","40",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-2","SAL","2","TAE",60,"LB","56",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-2","SAL","2","TAE",75,"LB","52",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-2","SAL","2","TAE",90,"LB","41",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-2","SAL","2","TAE",105,"LB","51",0,0,0,100,0,"n","n","y"
"2023-07-27","SAL-2","SAL","2","TAE",120,"LB","27",0,0,0,100,0,"y","n","y"
"2023-07-27","SAL-2","SAL","2","TAE",135,"LB","39",0,5,0,95,0,"y","n","y"
"2023-07-27","SAL-2","SAL","2","TAE",150,"LB","55",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-2","SAL","2","TAE",0,"LB","30",0,5,0,95,0,"y","n","y"
"2023-08-10","SAL-2","SAL","2","TAE",15,"LB","23",0,20,0,80,0,"y","n","y"
"2023-08-10","SAL-2","SAL","2","TAE",30,"LB","30",1,0,0,99,0,"y","n","n"
"2023-08-10","SAL-2","SAL","2","TAE",45,"LB","40",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-2","SAL","2","TAE",60,"LB","42",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-2","SAL","2","TAE",75,"LB","33",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-2","SAL","2","TAE",90,"LB","30",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-2","SAL","2","TAE",105,"LB","45",0,1,0,99,0,"y","n","y"
"2023-08-10","SAL-2","SAL","2","TAE",120,"LB","22",0,10,0,90,0,"y","n","y"
"2023-08-10","SAL-2","SAL","2","TAE",135,"LB","19",0,5,0,95,0,"y","n","n"
"2023-08-10","SAL-2","SAL","2","TAE",150,"LB","41",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",0,"LB","14",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",15,"LB","25",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",30,"LB","49",0,2,0,98,0,"y","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",45,"LB","27",0,4,0,96,0,"y","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",60,"LB","49",0,0,0,100,0,"y","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",75,"LB","38",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",90,"LB","49",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",105,"LB","35",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",120,"LB","35",0,0,0,100,0,"n","n","n"
"2023-06-28","SAL-3","SAL","3","JZ",150,"LB","43",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",0,"LB","36",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",15,"LB","50",0,0,0,100,0,"y","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",30,"LB","40",0,5,0,95,0,"y","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",45,"LB","47",0,0,0,100,0,"y","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",60,"LB","57",0,0,0,100,0,"y","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",75,"LB","51",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",90,"LB","41",1,0,0,99,0,"n","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",105,"LB","64",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",120,"LB","29",0,0,0,100,0,"n","n","n"
"2023-07-13","SAL-3","SAL","3","JZ",150,"LB","40",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",0,"LB","25",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",15,"LB","43",0,0,0,100,0,"y","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",30,"LB","35",0,30,0,70,0,"y","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",45,"LB","39",0,0,0,100,0,"y","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",60,"LB","57",0,0,0,100,0,"y","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",75,"LB","58",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",90,"LB","42",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",105,"LB","47",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",120,"LB","66",0,0,0,100,0,"n","n","n"
"2023-07-27","SAL-3","SAL","3","JZ",150,"LB","20",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",0,"LB","36",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",15,"LB","33",0,0,0,100,0,"y","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",30,"LB","39",0,0,0,100,0,"y","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",45,"LB","36",0,0,0,100,0,"y","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",60,"LB","58",0,35,0,65,0,"y","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",75,"LB","50",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",90,"LB","40",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",105,"LB","27",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",120,"LB","48",0,0,0,100,0,"n","n","n"
"2023-08-10","SAL-3","SAL","3","JZ",150,"LB","17",0,0,0,100,0,"n","n","n"
